utterance_id,conversation_id,text,polite
1628,621567,I'm working on improving the references on Kulwicki's article to get more reliable ones. I've also worked on improving <url>'s article toward GA. Do you know much about drag racing?,1
5444,6582,"just curious, why do you change filters so often?",0
3077,1859,Can you give a little more context?  What library contains this line of code?,1
338,379791,The new features of Hotcat are excellent: whom do I thank for this? :-) Are you still its maintainer?,1
3863,3388,"`+1` from me just for posting a SO problem on SO. `:)` (Not that I could help with the problem, but seeing this I was asking myself what happens to the GC when a dispose function throws?)",1
1100,623795,"I could go on from here, but this is essentially the underlying basis of my reasoning. Does this help explain my position?",1
3559,2793,"@Unreason About the rectangular case - think of the situation when points aren't positioned in a rectilinear way (basically, the points inside the rectangle can take any position and, hence, build complex curves). If I have some matrix with these points, what should I do to make my mesh resolution larger (in terms of points per square inch, for example)?",1
2962,1622,"Suppose you have a 2 x 2 grid, and your array contains [0, 0] and [1, 1]. What would the correct table output be?",1
3836,3330,"Does the word need to be composed of words of the dictionary only? For example, what would be the result for *applepie* if *apple* is not in the dictionary?",1
4239,4181,However could you please comment the difference? And the problem with the former?,1
548,555971,"Just an FYI, I replied at FPOC. How many lists would you prefer?",1
4666,5112,It looks like it may be an artifact of JPEG compression.  Does the same problem occur with lossless formats such as TIFF or PNG24?,1
4285,4281,"Sorry, what does ""set your exposure such that that is 'properly exposed'"" mean? Visually comparing the result of the camera with the colour of the card?",1
5143,6032,"Do you want a rating based on difficulty or one like the ESRP (blood, violence, sex) etc?  Or Both?",1
801,21885,Interesting illustration on the PrIze law page of a Zeppelin taking a Norwegian vessel as a prize in 1917.  I wonder whether you could point me to a source for more information on this incident?,1
2246,163,"Since you're only trying to detect gnome vs kde, is there a particular set of distros or configurations you're targeting? How general does the solution have to be?",1
2603,930,Have you looked at free GUI automation tools like [AutoIt](http://www.autoitscript.com/site/autoit/)? Maybe it can do what you need?,1
866,419605,"Thank you.  It's a strange hobby, isn't it?",1
3491,2656,This is a vague question. Do you even consider the payment and billing cycle dates?,0
2356,397,Clues? Any code???,0
1338,58108,You said other sources supported the info in the infobox yet you did not indicate what sources. And why can't we use a primary source for his birth date?,0
4407,4522,Could you please elaborate on the problem ? What is happening when you try to access some https site ?,0
2732,1184,"@cjm: Good point.  Are you creating this PDF yourself, or is it from some 3rd party?",1
3477,2629,"Also, what about duplicates? It's not explicit, but it seems like you want to remove them?",1
1903,48612,i searched through the history and the question at http://en.wikipedia.org/wiki/Talk:Telephone_numbering_plan#coincidence.3F relates to infomation <url>. could you possiblly answer it?,1
44,404995,I noticed that you are the major contributor to the articles. Mind if I nominate <url> at <url>?,1
4474,4654,"@Paul: The list of operands you can use inside a predicate does not include ""and"", but you're using the comma as if it were an ""and"".  Should we consider ""and"" to be allowable in the definition of a predicate?",0
2901,1502,"Any ideas on how to create from scratch?? like what is required, ect?",1
4433,4573,please can you add to your question the results of the following: `sudo lshw -class network` followed by `rfkill list`. Also - what happens if you deactivate the B43 driver and activate the STA driver?,1
912,256003,"Reading your help desk comment, I'm totally confused now. Was it 2005 or 2006?",0
2893,1483,So what is the final verdict?  What would be the best technology to use in my case?,1
2615,952,"When you're previewing the widget, which style are you using?  What operating system are you running designer on?",1
303,624524,"If someone is an immigrant and not legally documented, that someone is an illegal immigrant.  How can such a rally be anything but pro-illegal-immigration?",0
1661,73769,"Hi. I uploaded three very nice images in the <url>, can you please tell me what breed could that dog be?",1
2035,629389,I'm always behind the times. PS- When did you guys decide to ''remove'' the Quebecois nation resolution from that article's introduction?,0
1021,479498,"Heh, thanks. Do you know of any scripts that might come in handy?",1
158,510755,"I recently was approved for VandalProof, and I installed everything and stuff, but I'm confused on how it is actually run, like what do I click to start it. Could you please help me a little?",1
1114,619505,"ChrisO, am I being paranoiac or are you undertaking some kind of campaign against me? What exactly are you referring to this time?",0
3560,2798,Language? Framework?,0
1945,608548,"I'm doing the same.  Hey, can you please tell me if <url> has been fixed enough by being stub-ified?",1
5373,6474,Thanks for the response. I'm looking for a way to do something like record a route and submit that. Do you know of anything like that?,1
198,126136,"Hi there, it looks like the moving editor has added a bunch of references to the talk page supporting the fact Toto is no longer formally referred to as Moorland Totilas.  Do you think if we added one or more of the refs he's added on the talk page to the article we could move it back?",1
